text,word_count,char_count,average_word_length,stopword_count,stopword_rate,language
der größte moment deiner karriere und dann bist du optisch für alle zeiten nicht teil deines teams sondern ein fremdkörper im schwarzen mantel weil ein korrupter emir den moment für eigenwerbung kapert diese dreckswm endet immerhin konsequent,37,242,5.5675675675675675,18,0.4864864864864865,de
warum durften bei der wm jetzt eigentlich nicht die frauen mitspielen hab gedacht das geschlechter obsolet sind,17,111,5.588235294117647,8,0.47058823529411764,de
was für ein geiles spiel krass herzlichen glückwunsch ihr wahnsinnigen,10,70,6.1,4,0.4,de
2022 hat es ohne spiel um platz 3 und finale 45 tore nach flanken aus dem spiel heraus gegeben 2018 waren es nur 24 damit hat sich die zahl fast verdoppelt 21 und das bei weniger hereingaben 2018 waren es noch 143 pro spiel diesmal nur 135,47,239,4.1063829787234045,22,0.46808510638297873,de
nicht vergessen wir sind trotzdem weltmeister der herzen amk,9,60,5.777777777777778,4,0.4444444444444444,de
mehr muss man zu der wm dann auch nicht mehr sagen,11,50,3.6363636363636362,7,0.6363636363636364,de
ber die legt sich jetzt der wüstensand ist in 3 ländern in amerika was für ein zeichen der hoffnung die bewerbungen israeliran in nordsüdkorea,24,142,4.958333333333333,13,0.5416666666666666,de
wie verbittert muss man sein,5,28,4.8,4,0.8,de
straßen verstopft buenos aires im wmfieber,6,42,6.166666666666667,1,0.16666666666666666,de
mein großartiger ehemaliger gastbruder aus schickt frische bilder man kann es dem krisengebeutelten land nur gönnen,16,115,6.25,7,0.4375,de
fifaboss infantilo hat gerade bekannt gegeben wm für immer in katar jedes jahr im winter mit 148 mannschaften das ist endlich one football,23,138,5.043478260869565,8,0.34782608695652173,de
unterbundener protest bei wmfinale mitglieder offenbar in festgenommen via,9,74,7.333333333333333,2,0.2222222222222222,de
endlich ist diese mafiainszenierung vorbei jetzt müßte sich nur noch in luft auflösen,13,85,5.615384615384615,7,0.5384615384615384,de
beispielbild für mögliches outfit für die pokalübergabe bei der 2026,10,68,5.9,5,0.5,de
der dritte stern für,4,20,4.25,2,0.5,de
ja eine mannschaft aus weißen spielern denen fußball wichtiger war als die fühlis von geistig verwirren lgtwürgis ist geworden nicht dass hier in deppenland jemand was draus lernen würde,29,186,5.448275862068965,13,0.4482758620689655,de
schaut mal vorbei,3,17,5.0,0,0.0,de
ich weiß echt nicht was man dazu noch sagen soll,10,48,3.9,7,0.7,de
mein verhältnis zum montagmorgen ist in etwa wie mbappes reaktion auf macron leider gibt es einfach kein entkommen,18,114,5.388888888888889,8,0.4444444444444444,de
perfekte zusammenfassung,2,24,11.5,0,0.0,de
zu s gewinn der,4,15,3.0,2,0.5,de
messi will karriere im nationalteam noch nicht beenden,8,54,5.875,4,0.5,de
darum ist der wmsieg ein wirtschaftlicher segen für,8,51,5.5,4,0.5,de
gibt es eigentlich irgendwann mal ein verhalten das nicht von den deutschen woken moralaposteln kommentiert und negiert wird ist ja schlimm möglicherweise ist es die höchste katarisch ehre mensch schweinsteiger,30,210,6.033333333333333,12,0.4,de
ich habe gerade auf das bild von messi mit dem wm pokal gewi,13,60,3.6923076923076925,7,0.5384615384615384,de
am rande der weltbekannte deutsche sportartikelhersteller adidas produziert teils zu menschenunwürdigen bedingungen textilarbeitende die trikots für profispieler nähten arbeiten für hungerlöhne u n d warten teils bis heute auf ihre löhne,31,237,6.67741935483871,9,0.2903225806451613,de
da hast du fein was verpasst das war eine super,10,47,3.8,6,0.6,de
glückwunsch an zur krönung als bester spieler aller zeiten mit dem titel bei der in für und an für den richtigen tipp in der wmbeilage vom im epaper der,29,152,4.275862068965517,19,0.6551724137931034,de
bei aller berechtigten kritik an etc hat auch in die welt gebracht und trägt vllt auf mittelfristig dazu bei dass und zukünftig mehr auf sind hoffe ich,27,151,4.62962962962963,16,0.5925925925925926,de
haben die marokkaner heute auch wieder alles ruiniert,8,53,5.75,5,0.625,de
absoluter hat heute bis zum schluß gekämpft sein team angeführt gemeinsam verdient den titel für gewonnen 36 jahre hats gedauert damals mit,22,139,5.363636363636363,7,0.3181818181818182,de
selbst ich bin mittlerweile so woke dass ich weiß dass mein kommentar zu dieser werbung nicht mehr zeitgemäß wäre,19,113,5.0,11,0.5789473684210527,de
panik und chaos bei anreise zum wmfinale na ja hierzulande reichen der bahn sibirische 5 grad celsius zum chaos ansonsten etwas was dank der weitsichtigen planung von dfb und politik dem deutschen fan erspart blieb und auf sicht auch erspart bleiben wird,42,254,5.071428571428571,15,0.35714285714285715,de
ey das ist doch nur ein umhang der zu besonderen anlässen getragen wird ich glaube nicht das sich dadurch unwohl fühlte aber das ist deutschland leider dieser tage nix auf die kette bekommen schon gar nicht bei dieser aber immer meckern,41,236,4.780487804878049,22,0.5365853658536586,de
die zehn schönsten tore der wm 2022,7,35,4.142857142857143,2,0.2857142857142857,de
es gab zwar viel hetze und missverständnisse müssen diesen moment aber dafür nutzen um aufeinander zuzugehen anstatt weitere parallelgesellschaften in ihren positionen zu festigen,24,179,6.5,10,0.4166666666666667,de
stell dir vor du machst 4 tore in einem wm finale und verlierst es trotzdem,15,75,4.066666666666666,7,0.4666666666666667,de
die stimmen zum wmfinale,4,24,5.25,2,0.5,de
dieser legende namens messi im moment seines lebens die katarischroyale robe vom könig selbst umzuhängen ist wahrlich eine ehre,19,127,5.7368421052631575,8,0.42105263157894735,de
du redest von korrupten scheichs dabei solltet ihr besser mal vor unserer eigenen schweizer nati haustür kehren muri ist ein fass ohne boden an vetternwirtschaft aber eben medien lassen sich halt auch kaufen,33,207,5.303030303030303,11,0.3333333333333333,de
wenn bei der nur spieler in einer nationalmannschaft zugelassen wären die auch aus dem land stammen und keine internationalen söldnertruppen wäre kroatien im finale gewesen und frankreich hätte gar nicht antreten dürfen,32,219,5.875,16,0.5,de
ganz frankreich wurde heute von argentinien gefckt messi hat gezeigt wer der wahre goat ist,15,91,5.133333333333334,4,0.26666666666666666,de
habe die wm nicht gesehen da boykottiert kann und darf also nichts sagen zu den spielen spielern aber habe es natürlich medial verfolgt wie so manches kommentiert wurde und wie berichtet wurde insgesamt hoffe ich auch für mich,38,226,4.973684210526316,22,0.5789473684210527,de
das hat eben mit dem austragungsort zu tun und der ist mehr als fraglich aber da hätte man vor bzw kurz nach der vergabe der tätig werden müssen während der wm ist das nur noch peinlich und verlogen mit dem gespielten fußball hat das aber nichts zu tun der war ok,51,263,4.176470588235294,33,0.6470588235294118,de
und in deutschland darfst du dich nicht mehr als indianer verkleiden,11,68,5.2727272727272725,6,0.5454545454545454,de
wann startet eigentlich die fußball wm und mein ihr dass deutschland die gruppenphase übersteht,14,95,5.857142857142857,6,0.42857142857142855,de
die haben echt freikarten an hinz und kunz verteilt und dann waren beim finale trotzdem noch viele plätze frei,19,110,4.842105263157895,8,0.42105263157894735,de
katars emir wollte mit der geschichte schreiben aus sicht der arabischen welt ist ihm das gelungen außerhalb der region gerät das emirat aber wieder in verruf t,27,160,4.962962962962963,13,0.48148148148148145,de
wie kann euch die immer noch interessieren wenn längst klar ist dass ash ketchum weltmeister geworden ist,17,105,5.235294117647059,9,0.5294117647058824,de
die gastarbeiter nachdem gutmenschen erzählen wie stolz sie drauf sind die nicht geschaut zu haben,15,98,5.6,8,0.5333333333333333,de
vergesst argentinien das sind wikrlich die gewinner der weltmeisterschaft in katar,11,82,6.545454545454546,5,0.45454545454545453,de
weiß die quelle nicht aber sagt einiges,7,39,4.714285714285714,4,0.5714285714285714,de
die erste fußballweltmeisterschaft seit jahrenjahrzehnten bei der ich kein einziges spiel gesehen habe das hätte ich mir auch nicht träumen lassen,21,146,6.0,11,0.5238095238095238,de
meine letzten worte zur bitte unterscheidet ob ein verschossen wird oder ob der torwart ihn hält das ist ein unterschied,20,120,5.05,12,0.6,de
darauf kannst du dir einen fappen genosse,7,41,5.0,3,0.42857142857142855,de
heute abend in reto rufer von zu in und wahl müssen priorität haben,13,67,4.230769230769231,6,0.46153846153846156,de
wurden nepalesische arbeiter nach erdbeben in festgehalten neue schwere vorwürfe gegen macher,12,93,6.833333333333333,3,0.25,de
ließen die macher nepalesen nicht zur beerdigung der erdbebenopfer mein text,11,76,6.0,5,0.45454545454545453,de
für die in katar kommen auf jedes spiel bis jetzt 62 tote arbeiter,13,66,4.153846153846154,7,0.5384615384615384,de
von hätte deutschland auch keine punkte bekommen die kritik wegen der wmvergabe ist zu stark,15,92,5.2,7,0.4666666666666667,de
gute pr aktion für die wm in katar,8,34,3.375,3,0.375,de
alles nur lippenbekenntnisse dass sollte mal zeichen setzen und die in jetzt schon boykottieren,14,95,5.857142857142857,8,0.5714285714285714,de
übt erneut scharfe kritik an,5,28,4.8,1,0.2,de
neuer bericht arbeitsbedingungen für arbeiter in weiterhin katastrophal,8,71,8.0,2,0.25,de
die leeren versprechungen der regierung von vor muss handeln neuer bericht,11,74,5.818181818181818,5,0.45454545454545453,de
is a dictator er ist täter und mitverantwortlich für die,10,56,4.7,5,0.5,de
oton der herr hat soviel mit fußball zu tun wie ich mit raumfahrt,13,65,4.076923076923077,7,0.5384615384615384,de
ihr schaut absichtlich weg weil ihr auf eure gehälter schmiergelder nicht verzichten wollt ihr seid mittäter,16,108,5.8125,8,0.5,de
fail bei wenig imageförderndes von sprecher koch macht auf friedman erkenntnis0,11,79,6.2727272727272725,3,0.2727272727272727,de
ihr macht euch alle zum mittäter amp unterstützt,8,48,5.125,4,0.5,de
können die 3 bitte nochmal in ne anständige sendung kommen in der sie mehr als 10 minuten richtig diskutieren können,20,116,4.85,8,0.4,de
grandios der norbert blüm bei über die in,8,41,4.25,5,0.625,de
warum schmeißt ihr den sprecher nicht raus bei ist menschenverachtend,10,69,6.0,5,0.5,de
blüm heizt dem schmierbolzen blatter ein,6,40,5.833333333333333,2,0.3333333333333333,de
nobert räumt bei auf endlich redet mal jemand klartext mit der bzgl der bedingungen in,15,86,4.8,6,0.4,de
sprecher alexander koch vs norbert bei thema menschenrechtsverletzungen in,9,74,7.333333333333333,2,0.2222222222222222,de
norbert ist gleich wieder bei ebenso wie ein vertreter der,10,58,4.9,6,0.6,de
langsam wirds interessant ob die noch in stattfinden wirdunmöglich genauso wie,11,78,6.181818181818182,5,0.45454545454545453,de
und sein team bei recherchen zu arbeitsbedingungen auf baustellen festgenommen,10,78,6.9,5,0.5,de
wenn einen die retweetet kann es mit ner einladungen zur kritischen berichterstattung über die in katar nicht lang dauern,19,121,5.421052631578948,11,0.5789473684210527,de
hinschauen wie in gastarbeiter unter unwürdigen bedingungen leben text amp video,11,80,6.363636363636363,3,0.2727272727272727,de
spiegelonline in sind bbcjournalisten wegen recherchen zur festgenommen worden,9,78,7.777777777777778,3,0.3333333333333333,de
in sind journalisten w recherchen zur festgenommen worden,8,57,6.25,3,0.375,de
in sind bbcjournalisten wegen recherchen zur festgenommen worden,8,64,7.125,3,0.375,de
nach den feier von gestern zeigt fussball mit in seine schattenseiten norbert blüm ganz unverblümt,15,98,5.6,6,0.4,de
norbert blüm mit stern tv in in diesem land kann keine fußballwm stattfinden via,14,80,4.785714285714286,6,0.42857142857142855,de
ermittelt zu festnahme von bbcrepotern in katar oh ja das ist die richtige instanz für solche ermittlungen,17,106,5.294117647058823,8,0.47058823529411764,de
erneute festnahme von journalisten in diesmal bbcteam wahnsinn,8,62,6.875,2,0.25,de
vor erdbeben in berichtete über gastarbeiter die in bei einsatz für starben,12,75,5.333333333333333,7,0.5833333333333334,de
morgen in bilderstrecke von leon windscheid und mir zu in,10,57,4.8,6,0.6,de
wie die verbesserung der menschenrechtslage versprach und nichts passierte morgen in welt am sonntag,14,100,6.214285714285714,7,0.5,de
industrial area 16 arbeiter teilen sich 1 raum 300 männer gesamt überall kakerlaken amp dreck,15,93,5.266666666666667,1,0.06666666666666667,de
offenbar gut sind arbeitsbedingungen auf baustellen bitter standards gelten andernorts nicht,11,92,7.454545454545454,3,0.2727272727272727,de
lusail city 952015 42 grad im schatten hier entsteht das finalstadion für die,13,77,5.0,5,0.38461538461538464,de
industrial area 16 arbeiter teilen sich 1 zimmer 300 männer insgesamt überall kakerlaken amp dreck,15,98,5.6,1,0.06666666666666667,de
ich war für in um zu schauen ob im land endlich die menschenrechte geachtet werden fazit nein morgen in,19,103,4.473684210526316,11,0.5789473684210527,de
in diesem land kann keine fußballwm stattfinden via,8,51,5.5,4,0.5,de
scheißhaus mit dusche für die arbeiter und logen für herrn blatter,11,66,5.090909090909091,5,0.45454545454545453,de
tja die gedanken eines fussballverbandes sind nicht erste seit unergründlich,10,76,6.7,4,0.4,de
gerade bei einen bericht über die bauarbeiten in gesehen die darf niemals dort stattfinden,14,90,5.5,7,0.5,de
norbert blüm bei ein apell an schweinsteiger und co sklavenarbeit bei der in boykottieren danke für diese worte,18,111,5.222222222222222,9,0.5,de
hauptsache die scheffelt milliarden an dem blut klebt,8,53,5.75,3,0.375,de
die wm ist immer noch eine farce boykott,8,40,4.125,4,0.5,de
unmenschlich sklaverei die in sollte von allen vereine und fans boykottiert werden abartig darf nicht sein,16,106,5.6875,9,0.5625,de
sehr interessant gerade zu den arbeitsbedingungen in katar,8,58,6.375,4,0.5,de
